"id","course_name","course_url","description","image_url","provenance","subject"
"edx01090","The Analytics Edge","https://www.edx.org/course/analytics-edge-mitx-15-071x-3","Through inspiring examples and stories, discover the power of data and use analytics to provide an edge to your career and your life.","https://www.edx.org/sites/default/files/course/image/featured-card/15.071x_analytics_course_image_378x225.jpg","Massachusetts Institute of Technology","Data Analysis & Statistics"
"edx01091","Six Sigma: Define and Measure","https://www.edx.org/course/six-sigma-define-measure-tumx-qpls1x","An introduction to the Six Sigma methodology and DMAIC cycle for process improvement with a focus on the Define and Measure phases.","https://www.edx.org/sites/default/files/course/image/featured-card/courseid_thumbnail_edx_turquoise_318x210.jpg","Technische Universität München","Business & Management;Data Analysis & Statistics;Engineering"
"edx01092","Technology Evaluation for Global Development","https://www.edx.org/course/technology-evaluation-global-development-mitx-cite101x","Learn how to evaluate technologies within a global development context from the perspective of suitability, scalability and sustainability.","https://www.edx.org/sites/default/files/course/image/featured-card/cite101x_318x210.jpg","Massachusetts Institute of Technology","Social Sciences;Engineering;Business & Management"
"edx01093","Electronic Materials and Devices","https://www.edx.org/course/electronic-materials-devices-mitx-3-15-1x-0","Learn how electronic devices, such as diodes and transistors, are designed to exploit the electrical properties of materials.","https://www.edx.org/sites/default/files/course/image/featured-card/315bannerimage_part1_318x210.jpg","Massachusetts Institute of Technology","Engineering;Electronics"
"edx01094","Software Engineering Essentials","https://www.edx.org/course/software-engineering-essentials-tumx-seecx","Learn agile methods, object-oriented programing and best practices for analysis, design, testing and management in software engineering. ","https://www.edx.org/sites/default/files/course/image/featured-card/applied_software_318x210.jpg","Technische Universität München","Computer Science"
"edx01095","Geoscience: the Earth and its Resources","https://www.edx.org/course/geoscience-earth-its-resources-delftx-geo101x-0","Your introduction to modern Earth Sciences with application to the Geology of hydrocarbon and water.","https://www.edx.org/sites/default/files/course/image/featured-card/geo101x-video_still12112015-318x210.jpg","Delft University of Technology (TU Delft)","Energy & Earth Sciences"
"edx01096","AGRIMONITOR: Agricultural policy, food security and climate change","https://www.edx.org/course/agrimonitor-agricultural-policy-food-idbx-idb13-1x-0","Learn the effects of agricultural policy in Latin America and the Caribbean, and analyze them using the AGRIMONITOR platform, developed by IDB.","https://www.edx.org/sites/default/files/course/image/featured-card/courseidb13x_banner.jpg","Inter-American Development Bank","Economics & Finance;Environmental Studies;Data Analysis & Statistics"
"edx01097","Innovating Instruction: Reimagining Teaching with Technology","https://www.edx.org/course/innovating-instruction-reimagining-teacherscollegex-innovate1x","This interactive MOOC is designed to prepare K-12 educators to integrate technology through the use of a design-based process.","https://www.edx.org/sites/default/files/course/image/featured-card/innovating_instruction_course_image.jpg","Teachers College","Education & Teacher Training"
"edx01098","Structuring Business Agreements for Success","https://www.edx.org/course/structuring-business-agreements-success-cornellx-deal101x","Do you know the components of a business agreement? Can you bridge the information gaps necessary to meet the needs of contracting parties? In this course, you will learn the laws, principles and guidelines to structure successful business deals to meet the needs of contracting parties.","https://www.edx.org/sites/default/files/course/image/featured-card/deal101x_318x210.jpg","Cornell University","Law;Business & Management"
"edx01099","A System View of Communications: From Signals to Packets (Part 3)","https://www.edx.org/course/system-view-communications-signals-hkustx-elec1200-3x-1","Explore the tradeoffs in designing communication systems like mobile phones, and the engineering tools to handle them.","https://www.edx.org/sites/default/files/course/image/featured-card/hkustx-elec1200.3x-378x225.jpg","Hong Kong University of Science and Technology","Computer Science;Electronics;Engineering"
"edx01100","Science & Cooking: From Haute Cuisine to Soft Matter Science (part 2)","https://www.edx.org/course/science-cooking-haute-cuisine-soft-harvardx-spu27-2x","Top chefs and Harvard researchers explore how everyday cooking and haute cuisine techniques illuminate scientific principles in physics, chemistry, biology, and engineering.","https://www.edx.org/sites/default/files/course/image/featured-card/science_cooking_part2_318x210.jpg","Harvard University","Science;Physics;Chemistry"
"edx01101","Entrepreneurship for Engineers","https://www.edx.org/course/entrepreneurship-engineers-delftx-wageningenx-tte01x","A toolbox for building a technology startup from idea to execution.","https://www.edx.org/sites/default/files/course/image/featured-card/tpm_tte01x_edx_318x210.jpg","Delft University of Technology (TU Delft)","Engineering;Business & Management;Science"
"edx01102","Mathematical Modeling Basics","https://www.edx.org/course/mathematical-modeling-basics-delftx-mathmod1x","Use mathematics to create models to solve real-life problems.","https://www.edx.org/sites/default/files/course/image/featured-card/ewi_mathmodel1x_edx_318x210.jpg","Delft University of Technology (TU Delft)","Math;Computer Science;Engineering"
"edx01103","Introduction to Differential Equations","https://www.edx.org/course/introduction-differential-equations-bux-math226-1x-1","Learn the mathematical theory of ordinary differential equations and its application to biological and physical systems.","https://www.edx.org/sites/default/files/course/image/featured-card/introduction_to_differential_equations_378x225.jpg","Boston University","Math"
"edx01104","Global Health – The Lessons of Ebola","https://www.edx.org/course/global-health-lessons-ebola-umuc-umb-gbh100x","Become part of the global health community and prepare yourself to join teams providing care.","https://www.edx.org/sites/default/files/course/image/featured-card/worldhealth_aboutpage.jpg","UMUC","Health & Safety;Social Sciences"
"edx01105","The Future of Obamacare: Repeal, Repair, or Replace?","https://www.edx.org/course/future-obamacare-repeal-repair-or-replace-michiganx-teachout-4x","Understand the facets of the Affordable Care Act (ACA) and how the different options for its future will impact the U.S. healthcare landscape.","https://www.edx.org/sites/default/files/course/image/featured-card/teachoutseries_318x210.jpg","The University of Michigan","Health & Safety;Medicine;Law"
"edx01106","Financial Programming and Policies, Part 1: Macroeconomic Accounts & Analysis","https://www.edx.org/course/financial-programming-policies-part-1-imfx-fpp-1x-2","A course on the macroeconomic accounts, their interrelationships, and the analysis of economic developments.","https://www.edx.org/sites/default/files/course/image/featured-card/fpp_description-378x225.jpg","The International Monetary Fund","Economics & Finance"
"edx01107","Atomic and Optical Physics: Light Forces and Laser Cooling","https://www.edx.org/course/atomic-optical-physics-light-forces-mitx-8-422-4x","Learn about light forces, laser cooling and how to create optical atom traps.","https://www.edx.org/sites/default/files/course/image/featured-card/8.422.4x_318x210.jpg","Massachusetts Institute of Technology","Physics"
"edx01108","Financial Programming and Policies, Part 1: Macroeconomic Accounts & Analysis","https://www.edx.org/course/financial-programming-policies-part-1-imfx-fpp-1x-2","A course on the macroeconomic accounts, their interrelationships, and the analysis of economic developments.","https://www.edx.org/sites/default/files/course/image/featured-card/fpp_description-378x225.jpg","The International Monetary Fund","Economics & Finance"
"edx01109","Materials Science and Engineering","https://www.edx.org/course/materials-science-engineering-misisx-mse1x","Discover the various properties and structures of materials and build a solid foundation in engineering.","https://www.edx.org/sites/default/files/course/image/featured-card/mtvx_clr_318x210.jpg","NUST MISIS","Engineering;Chemistry;Physics"
"edx01110","Complex Analysis with Physical Applications","https://www.edx.org/course/complex-analysis-physical-applications-misisx-18-11x","Learn to master differential equations and special functions in this graduate level course.","https://www.edx.org/sites/default/files/course/image/featured-card/asmx_clr_318x210.jpg","NUST MISIS","Math;Physics"
"edx01111","Modern Literature of Alexandria","https://www.edx.org/course/modern-literature-alexandria-bax-bax4","Explore the legendary city of Alexandria through the eyes of several literary artists.","https://www.edx.org/sites/default/files/course/image/featured-card/bax4_318x210.jpg","Bibliotheca Alexandrina","Literature;History"
"edx01112","Stand up for Science: Practical Approaches to Discussing Science that Matters","https://www.edx.org/course/communicating-understanding-scientific-research-michiganx-teachout-3x","In this Teach-Out, scientists and non-scientists reach out and RELATE to build communication skills to more effectively discuss knowledge.","https://www.edx.org/sites/default/files/course/image/featured-card/teachoutseries_3x_318x210.jpg","The University of Michigan","Science;Communication"
